cuenta,shortCode,fecha,url,views,likes,comentarios,duracion_seg,caption,compartidas,transcript
jackhneel,DX5Wdoizi5a,2026-05-04,https://www.instagram.com/p/DX5Wdoizi5a/,695,26,0,68.318,,0,
brunocasanovas,DAy37AMqXCI,2024-10-06,https://www.instagram.com/p/DAy37AMqXCI/,71105,11386,51,7.716,“The not so ordinary life” is really true😤,205,
julianealborna,DHpUVlmvL-G,2025-03-26,https://www.instagram.com/p/DHpUVlmvL-G/,5524320,1468057,5008,109.734,Tienes alergia? @olyasuharska #julianealborna,441857,
julianealborna,DHXRZHWp3lL,2025-03-19,https://www.instagram.com/p/DHXRZHWp3lL/,309326,72216,999,120.912,El poder oculto de tus palabras. #julianealborna,24182,
brunocasanovas,BsfdQBOjv3Q,2019-01-11,https://www.instagram.com/p/BsfdQBOjv3Q/,0,1061,43,35.966,"Hey guys I’m posting this video not cause it’s my best surfing or because the waves were perfect, but it’s from a lil trip we did to Tenerife and this day I got to surf with so many of my friends and got filmed by the legend @alexbournay . Watching this just brings me back so many good memories and puts a smile on my face.  P.S: looks like I kinda suck at surfing but the board I rented was way to fcking big for me hehe, I still do suck though",0,
jackhneel,DXQRe20DWbn,2026-04-18,https://www.instagram.com/p/DXQRe20DWbn/,147651,20479,770,88.9,,6185,
julianealborna,DJ0FSzAPNZE,2025-05-18,https://www.instagram.com/p/DJ0FSzAPNZE/,246975,295240,879,147.897,Qué pasa cuando estás triste? @olyasuharska #julianealborna,26510,
jackhneel,DXp82sQCvvI,2026-04-28,https://www.instagram.com/p/DXp82sQCvvI/,16920,1321,15,40.9,,241,
julianealborna,DISPAWevY2D,2025-04-10,https://www.instagram.com/p/DISPAWevY2D/,1350798,406410,1021,179.179,Todo lo que puede pasar va a pasar. #julianealborna,25841,
jackhneel,DXUKFLtkzIv,2026-04-19,https://www.instagram.com/p/DXUKFLtkzIv/,4772,227,0,44.544,,47,
jackhneel,DXQRs8LDfqQ,2026-04-18,https://www.instagram.com/p/DXQRs8LDfqQ/,150212,19803,208,90.3,,4522,
jackhneel,DXp8mPACoYX,2026-04-28,https://www.instagram.com/p/DXp8mPACoYX/,49392,871,17,28.433,comment “hammer” for this episode,35,
brunocasanovas,B7G-n7HqGpj,2020-01-09,https://www.instagram.com/p/B7G-n7HqGpj/,15769,717,8,2.533,When the video coming out? @puxxoo || wearing @newpolinesia,0,
brunocasanovas,ByaCTBsjxQY,2019-06-07,https://www.instagram.com/p/ByaCTBsjxQY/,0,2509,109,11.5,"Daydreaming, like, literally.",0,
julianealborna,DHSY9FWt8en,2025-03-17,https://www.instagram.com/p/DHSY9FWt8en/,184097,41723,464,133.667,Solo hablas contigo. #julianealborna,6104,
julianealborna,DG9UolhP7AN,2025-03-09,https://www.instagram.com/p/DG9UolhP7AN/,194018,47639,443,125.083,A donde va tu conciencia cuando duermes? #julianealborna,7108,
julianealborna,DGzYYc7tDhm,2025-03-05,https://www.instagram.com/p/DGzYYc7tDhm/,124449,25723,321,138.221,Ya viste este video. #julianealborna,3288,
jackhneel,DXKz_V-gaJY,2026-04-15,https://www.instagram.com/p/DXKz_V-gaJY/,223505,19819,949,60.866,comment “predict” for this episode!,11711,
brunocasanovas,DBJy3dyKpRJ,2024-10-15,https://www.instagram.com/p/DBJy3dyKpRJ/,36123,7084,32,10.093,It’s all about consistency🧘‍♂️,125,
jackhneel,DXDC5Q4AXng,2026-04-12,https://www.instagram.com/p/DXDC5Q4AXng/,543606,39017,1672,26.566,COMMENT “JIANG” FOR THIS POD,12607,
julianealborna,DGwst_1pd5B,2025-03-04,https://www.instagram.com/p/DGwst_1pd5B/,702532,169614,786,111.903,No puedes soportar a alguien? #julianealborna,51935,
jackhneel,DXK_p74ijh7,2026-04-16,https://www.instagram.com/p/DXK_p74ijh7/,484,22,0,72.533,,6,
julianealborna,DHCpqpIPq9Z,2025-03-11,https://www.instagram.com/p/DHCpqpIPq9Z/,301719,66935,576,100.291,El universo tiene consciencia? #juliqnealborna,7897,
julianealborna,DGrVWb1vP4O,2025-03-02,https://www.instagram.com/p/DGrVWb1vP4O/,252449,56159,562,178.0,Tu cerebro está proyectando tu realidad. #julianealborna,12720,
jackhneel,DXIv_bDCgK7,2026-04-15,https://www.instagram.com/p/DXIv_bDCgK7/,327653,40203,686,73.4,dm me “predict” for part 2! (live now),11845,
julianealborna,DGcNkP8tpiX,2025-02-24,https://www.instagram.com/p/DGcNkP8tpiX/,688054,155704,1392,155.5,La locura del síndrome de María Antonieta. #julianealborna,89647,
julianealborna,DGR7YWSNTdS,2025-02-20,https://www.instagram.com/p/DGR7YWSNTdS/,217670,43064,383,175.666,"Sigues aferrado a ese 000000,1%. #julianealborna",6875,
brunocasanovas,BEA-G9xukZh,2016-04-10,https://www.instagram.com/p/BEA-G9xukZh/,0,144,12,13.413,Nearly impossible to catch waves this morning! The whole @ripcurlasia groms where out there! @bagoes__ @cisurfboardsbali,0,
jackhneel,DXPBaiakxwv,2026-04-17,https://www.instagram.com/p/DXPBaiakxwv/,6466,128,19,33.324,,97,
brunocasanovas,BBpP0-IukW8,2016-02-11,https://www.instagram.com/p/BBpP0-IukW8/,0,144,3,14.981,Morning routine @bagoes__,0,
julianealborna,DGXD-ZUtxvR,2025-02-22,https://www.instagram.com/p/DGXD-ZUtxvR/,287612,90713,831,152.5,Eres el resultado de millones de billones de eventos improbables. #julianealborna,7658,
julianealborna,DGZYoP9P-SG,2025-02-23,https://www.instagram.com/p/DGZYoP9P-SG/,264938,49520,431,160.208,"Duermes por la noche, pero tu mente no. @olyasuharska  #julianealborna",8259,
jackhneel,DXD05jdihuM,2026-04-13,https://www.instagram.com/p/DXD05jdihuM/,502460,35021,1259,80.866,comment “jiang” for this episode,8191,
julianealborna,DGUiie1NNQx,2025-02-21,https://www.instagram.com/p/DGUiie1NNQx/,358390,122353,403,133.333,Tu cuerpo cree lo que piensas. #julianealborna,12120,
tonyrobbins,DTOH8WXEVMy,2026-01-07,https://www.instagram.com/p/DTOH8WXEVMy/,79393,6681,5216,142.266,"Time to Rise Summit 2026 starts January 29 🔥  Comment “RISE” and I’ll DM you the free registration link or tap the link in my bio.  I only offer this free 3-day experience once a year. It’s helped millions get clarity, break old patterns, and take control of what’s next. This could be YOUR moment — with a clear plan for 2026 and the momentum to actually follow through.  📅 January 29–31, 2026 ⏰ 2–5pm ET 🎟️ 100% Free | Live Virtual  It’s time to draw a line in the sand.  Comment “RISE” to join.",4042,
julianealborna,DGhVfX7ta1q,2025-02-26,https://www.instagram.com/p/DGhVfX7ta1q/,218110,51562,394,151.484,El verdadero terror viene de lo que imaginas. #julianealborna,8088,
brunocasanovas,BCXclx0OkXG,2016-02-29,https://www.instagram.com/p/BCXclx0OkXG/,0,163,7,14.714,"My after school routine, after this of course got to do my homework!😂 @bagoes__",0,
julianealborna,DGeyp6Ptriq,2025-02-25,https://www.instagram.com/p/DGeyp6Ptriq/,566018,105262,583,106.133,@olyasuharska Has normalizado vivir en un estado de semi presencia.#julianealborna,40187,
brunocasanovas,BKkuDemDxp2,2016-09-20,https://www.instagram.com/p/BKkuDemDxp2/,0,203,6,21.554,How my last saturday morning looked like 📽 @tessabudd,0,
brunocasanovas,92tCwLukXk,2015-11-09,https://www.instagram.com/p/92tCwLukXk/,0,201,14,15.015,Fun week of training with @rshpt ! 🎥 @tarcisiomarrajr || @bagoes__ #bagoes,0,
julianealborna,DF9KnmJp6gv,2025-02-12,https://www.instagram.com/p/DF9KnmJp6gv/,1245477,333552,582,107.291,Tu cerebro ama las estructuras. #julianealborna,36219,
conspiracy_peterx,DWrEALwE_BD,2026-04-03,https://www.instagram.com/p/DWrEALwE_BD/,65117,7700,139,126.421,"🐬 Dolphins Might Be Holding Humanity’s Lost Knowledge — ❓ If dolphins really communicate with names, complex signals, and advanced cognition… why did serious communication research suddenly disappear?  Why do certain laws restrict human interaction with them so specifically? And why do ancient traditions keep describing the ocean as a place where knowledge was preserved… not lost?  What if the real mystery isn’t whether dolphins are intelligent… but what they already know about us? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #dolphinintelligence #oceancivilization #peterai #peteraimethod #conspiracy_peterx",3145,
tonyrobbins,DTQ8XYLkUDR,2026-01-08,https://www.instagram.com/p/DTQ8XYLkUDR/,93520,9535,346,58.658,"Action is the line between deciding and hoping. Cross it or nothing changes.  If you want results, never leave the site of a goal without taking a step toward it. ⚡️  👉  If you want to dive deeper into this, comment “YES” and I’ll send you details on a free event I’m hosting later this month.  🎙️ Watch or listen to our full conversation on @jayshettypodcast by searching “Jay Shetty Tony Robbins” on your favorite platform.",2750,
conspiracy_peterx,DWmCW3EE72-,2026-04-01,https://www.instagram.com/p/DWmCW3EE72-/,48230,4350,212,69.056,"🧠🔍 Why Does Palm Beach Pete Look So Familiar?  — Credits: @jules.salsaa — ❓ If someone suddenly appears online…  and people instantly feel like they’ve seen that face before — but can’t explain where or why…  why does that reaction happen so fast?  Why do certain similarities get dismissed as coincidence, even when they keep getting pointed out?  And at what point does something stop feeling random… and start making people look twice? — 📌 Save This Page 📲 Follow @conspiracy_peterx  — #PalmBeachPete #epsteinfiles #peterai #peteraimethod #conspiracy_peterx",1875,
julianealborna,DF_9RwnNXB0,2025-02-13,https://www.instagram.com/p/DF_9RwnNXB0/,157545,32370,369,146.375,Podrías doblar una cuchara usando tu mente. #julinealborna,3851,
julianealborna,DGHueVMIxtC,2025-02-16,https://www.instagram.com/p/DGHueVMIxtC/,743034,302902,986,95.333,"Lo que crees que es real, podría ser una ilusión. #julianealborna",15222,
conspiracy_peterx,DWkBM-ok0jt,2026-03-31,https://www.instagram.com/p/DWkBM-ok0jt/,31880,3079,56,76.651,"🎭 The System You Trust Was Never Built For You — ❓ What if the biggest lie isn’t failure… but fairness?  What if some people never fear losing, because the losses were designed for someone else?  And while you fight to climb higher, the ceiling above you was never meant to move?  Are you competing… or just moving exactly where the system expects you to? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #systemcontrol #hiddenrules #peterai #peteraimethod #conspiracy_peterx",776,
conspiracy_peterx,DWw1WFOk_dz,2026-04-05,https://www.instagram.com/p/DWw1WFOk_dz/,17013,1713,38,102.805,"🔌🧠 What If Neuralink Isn’t an Upgrade — But Access? — ❓ If technology moves from your pocket… directly into your brain —  who controls what gets accessed, what gets stored, and what gets changed?  Why are these systems introduced as breakthroughs — while their deeper implications are rarely discussed?  And if the line between human thought and technology disappears…  what remains truly yours? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #Neuralink #FutureControl #peterai #peteraimethod #conspiracy_peterx",401,
jackhneel,DXL8Y75jl5f,2026-04-16,https://www.instagram.com/p/DXL8Y75jl5f/,393135,31316,958,44.766,dm me “predict” for the full podcast!,7058,
jackhneel,DXK_X2CiuwU,2026-04-16,https://www.instagram.com/p/DXK_X2CiuwU/,245,13,0,38.0,,11,
julianealborna,DGKZCt0OPUY,2025-02-17,https://www.instagram.com/p/DGKZCt0OPUY/,507433,147905,814,121.541,Qué harías si pudieras congelar el tiempo? #julianealborna,18717,
julianealborna,DF1jTznN2b8,2025-02-09,https://www.instagram.com/p/DF1jTznN2b8/,198081,41136,366,128.375,Te da miedo el infierno? #julianealborna,6667,
conspiracy_peterx,DWmL8bCk_r-,2026-04-01,https://www.instagram.com/p/DWmL8bCk_r-/,40957,4479,94,142.08,"🕳 The Trap Billions of Men Fall Into Daily Quit 🌽 with @unlustapp | Code: PeterAI — ❓ What if the most powerful force in your body was never meant to be wasted… but redirected?  What if the reason motivation, creativity, and drive vanish isn't personal failure — but a system working perfectly?  And what if every small daily choice is quietly shaping the future of people who aren't even born yet? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #maleenergy #mindcontrol #peterai #peteraimethod #conspiracy_peterx",1885,
julianealborna,DFy3eLlNqVW,2025-02-08,https://www.instagram.com/p/DFy3eLlNqVW/,135076,22791,195,133.0,Imagina quedar atrapado en este momento. #jualianealborna,2789,
julianealborna,DGE75t1t6cq,2025-02-15,https://www.instagram.com/p/DGE75t1t6cq/,756751,214494,1331,104.166,No vienes del mono. #julianealborna,37140,
conspiracy_peterx,DWotmC_E9k6,2026-04-02,https://www.instagram.com/p/DWotmC_E9k6/,64200,7720,218,122.624,🧬 The Man Who Looks Too Much Like Him — ❓ Why does one man trigger thousands of double-takes the moment he appears in public?  Same circles. Same city. Same strange familiarity in the voice.  Official stories say the chapter ended years ago… yet the echoes never stopped.  So the real question isn’t who he is. It’s why the pattern keeps repeating in the exact same places. — 📌 Don't Lose This Page 📲 Follow @conspiracy_peterx — #epsteinmystery #hiddenpatterns #peterai #peteraimethod #conspiracy_peterx,2558,
julianealborna,DF4F3xQNMtF,2025-02-10,https://www.instagram.com/p/DF4F3xQNMtF/,198087,31099,186,126.733,@olyasuharska Lo elegiste o fue una reacción automática? #julianealborna,3257,
conspiracy_peterx,DWws29Ck-NW,2026-04-05,https://www.instagram.com/p/DWws29Ck-NW/,35421,3877,55,79.701,"🔥📉 Why Do People Work Hard… And Stay Broke? — ❓ If millions of people work long hours, stay exhausted, and still struggle to get ahead —  why does the system seem to keep them in that same position, without real upward movement?  Why is there always just enough to survive — but never enough time, energy, or clarity to break out?  And if the structure relies on constant effort…  who actually benefits from people staying stuck inside that loop? — 📌 Don’t Lose This Page 📲 Follow @conspiracy_peterx  — #WealthGap #ModernSlavery #peterai #peteraimethod #conspiracy_peterx",1280,
conspiracy_peterx,DWxAU4jTEY0,2026-04-05,https://www.instagram.com/p/DWxAU4jTEY0/,18523,2210,65,50.197,"🔍🏛 Why Does Ancient Architecture Look Too Perfect? — ❓ If ancient structures show precision, scale, and complexity that still raise questions today —  how were they built with the tools we’re told existed at the time?  Why do some ancient sites look more advanced than what we expect from their era?  And if entire civilizations achieved things we struggle to explain…  what exactly did they know that we might have lost or forgotten? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #AncientCivilizations #LostKnowledge #peterai #peteraimethod #conspiracy_peterx",696,
jackhneel,DXNyMALjQz4,2026-04-17,https://www.instagram.com/p/DXNyMALjQz4/,125170,18348,766,73.073,comment “predict” for this episode,2904,
jackhneel,DXAkRo4gcMT,2026-04-11,https://www.instagram.com/p/DXAkRo4gcMT/,664310,86703,2620,96.68,comment “okay” for this episode,30239,
julianealborna,DGPX17YttAz,2025-02-19,https://www.instagram.com/p/DGPX17YttAz/,1042557,251270,991,126.541,Tu miedo a las arañas es culpa de tu abuelo. #julianealborna,61888,
jackhneel,DW7m-NcE94u,2026-04-10,https://www.instagram.com/p/DW7m-NcE94u/,11630,309,7,40.466,,124,
jackhneel,DW4_4tliu-g,2026-04-09,https://www.instagram.com/p/DW4_4tliu-g/,304418,57026,1225,63.98,comment “fishback” for this ep,7688,
tonyrobbins,DSp7Yb9jxHB,2025-12-24,https://www.instagram.com/p/DSp7Yb9jxHB/,116285,4557,167,35.666,"This Christmas, the music keeps giving. 🎶  On December 16th, something special happened. Iconic, legendary artists came together to create a brand-new song to help end world hunger. A global anthem for CHANGE. 🔥  Produced by Jimmy Jam & Terry Lewis and Dr. Dre, the energy in the room was undeniable, artists, voices, and purpose aligned in real time.  And very soon, the world will be able to hear it.   ‘Someday Has Begun, Pt 1’ by The Next Verse releases Christmas Day.  When you stream, you’re not just listening, you’re helping fuel the @100billionmeals mission, turning every note into real impact for families around the world.  Stream it. Share it. Let this be part of your Christmas soundtrack.  Because this song was written for something bigger. ❤️👏  SOMEDAY HAS BEGUN, PT 1. DECEMBER 25TH.",511,
tonyrobbins,DS7-LEiivja,2025-12-31,https://www.instagram.com/p/DS7-LEiivja/,44965,2705,131,816.916,"As we step into the new year, it’s become a cherished tradition to pause and reflect on the incredible journey of the past 12 months.  This year, we were humbled to touch the hearts of 1.5+ million lives through live events, across 195 countries around the world 🌎. We launched the Tony Robbins Network, expanding access to transformation and connection. And together with partners, communities, and supporters around the globe -- 62 billion meals were fed, reminding us that the greatest impact is always shared. The secret to living is GIVING.   What an incredible year.  If you see yourself or a friend in any part of this recap, tag them and let them know.  Did our paths cross this year? We’d love to hear your memories, moments, and breakthroughs in the comments.  Looking back, we can’t help but smile at the countless magic moments we’ve shared with you. Here’s to the connection and collective experience that make this journey so meaningful. ❤️🤟🙂",165,
tonyrobbins,DTBUQPWkTNB,2026-01-02,https://www.instagram.com/p/DTBUQPWkTNB/,64321,3692,220,70.703,"Happy New Year! Every year, our family has a tradition we look forward to. It is simple, meaningful, and something we wanted to share with you.  👉 Comment “VIDEO” to watch our full 2026 message and see the gift we included for you. 👀🎁  It creates a pause to feel and experience the gifts of life that are always surrounding us.  Because life does not slow down so you can remember it. Without intention, the magic moments get missed. ✨  Do not wait for someday to celebrate the beauty in your life. Choose to do it now.  Comment “VIDEO” to watch our full 2026 message.  Sending love and blessings to you and your family. ❤️🥳🤟",306,
julianealborna,DFrTGRLtjod,2025-02-05,https://www.instagram.com/p/DFrTGRLtjod/,1099017,258893,2880,146.708,"@olyasuharska Cada vez que decides, tu universo se divide. #julianealborna",69719,
julianealborna,DFT0cZHPTH1,2025-01-27,https://www.instagram.com/p/DFT0cZHPTH1/,199564,38109,333,89.75,Alguna vez has tenido un sueño rarísimo? #julianealborna,5836,
jackhneel,DXC5gc-EkaC,2026-04-12,https://www.instagram.com/p/DXC5gc-EkaC/,149819,16842,543,76.868,comment “okay” for this episode!,2557,
julianealborna,DFguvZev7jN,2025-02-01,https://www.instagram.com/p/DFguvZev7jN/,242563,74074,432,87.541,Meditar te puede volver más atractivo. #julianealborna,21830,
jackhneel,DXLyYN7jWkc,2026-04-16,https://www.instagram.com/p/DXLyYN7jWkc/,108762,10016,412,65.3,comment “predict” for part 2 of our interview,5624,
jackhneel,DW5pzblE2aW,2026-04-09,https://www.instagram.com/p/DW5pzblE2aW/,7724,161,23,33.666,,127,
julianealborna,DF6qp6INTvb,2025-02-11,https://www.instagram.com/p/DF6qp6INTvb/,131299,29094,287,162.666,Podrías teletransportarte. #julianealborna,2884,
julianealborna,DFoktLaJA2q,2025-02-04,https://www.instagram.com/p/DFoktLaJA2q/,334993,92353,419,89.625,Se te olvidó que estás aquí. #julianealborna,13362,
julianealborna,DFjOG-oPCc1,2025-02-02,https://www.instagram.com/p/DFjOG-oPCc1/,150292,22300,233,89.833,Conoces a alguien que haya regresado de la muerte? #julianealborna,2186,
julianealborna,DFwUv3gvlAc,2025-02-07,https://www.instagram.com/p/DFwUv3gvlAc/,1879741,409706,2877,130.083,Tu vida no es la única que vives. #julianealborna,100922,
julianealborna,DFl0njOvLb4,2025-02-03,https://www.instagram.com/p/DFl0njOvLb4/,263364,65096,244,87.666,Tu cerebro odia aburrirse. #julianealborna,6724,
brunocasanovas,C3vY-tYrVzG,2024-02-24,https://www.instagram.com/p/C3vY-tYrVzG/,19582,2205,15,69.669,Day 1 in L.A. 🌎🌟,1,
tonyrobbins,DSdOJgMkcJp,2025-12-19,https://www.instagram.com/p/DSdOJgMkcJp/,282187,31787,405,34.566,"You can be right, or you can choose love.  Choosing connection instead of letting little things create separation.  That is how love becomes UNBREAKABLE, through an evolution that is earned. 🔒✨  Connection is always a choice. And when you choose it again and again, love earns its strength. ❤️‍🔥  #DateWithDestiny2025",11720,
jackhneel,DWqCI37k5Uz,2026-04-03,https://www.instagram.com/p/DWqCI37k5Uz/,10485,199,1,19.7,,6,
julianealborna,DFtuBXvt7D8,2025-02-06,https://www.instagram.com/p/DFtuBXvt7D8/,147816,28547,198,101.666,No lo puedes saber hasta que lo observas. #julianealborna,2674,
julianealborna,DE8pgnQv3HS,2025-01-18,https://www.instagram.com/p/DE8pgnQv3HS/,493208,253483,409,90.041,Puedes sostener una silla con tu dedo si haces esto. #julianealborna,13189,
julianealborna,DE_eSQiMCNH,2025-01-19,https://www.instagram.com/p/DE_eSQiMCNH/,109493,15738,117,88.333,Sabes cosas que no sabes que sabes. #julianealborna,1046,
julianealborna,DFO17hINEoa,2025-01-25,https://www.instagram.com/p/DFO17hINEoa/,448665,108054,636,87.75,@olyasuharska Qué te diferencia a ti de los demás? #julianealborna,8845,
conspiracy_peterx,DWjgB_zEzOW,2026-03-31,https://www.instagram.com/p/DWjgB_zEzOW/,98620,15547,276,91.989,"💉🧠 What Are They Not Telling Parents? — ❓ Why do certain questions seem to disappear the moment they’re asked?  Why do some voices fade out just as they get too close to something uncomfortable? Why does the narrative feel locked, while doubt is treated like danger?  And if everything is as clear as they say… why does it feel so hard to get a straight answer? — 📌 Save This Page 📲 Follow @conspiracy_peterx — #hiddentruths #questioneverything #peterai #peteraimethod #conspiracy_peterx",6916,
jackhneel,DXAWs_WkkBU,2026-04-11,https://www.instagram.com/p/DXAWs_WkkBU/,282314,34156,1506,69.944,comment “okay” for this episode,6065,
julianealborna,DFB7-DTsodF,2025-01-20,https://www.instagram.com/p/DFB7-DTsodF/,195742,55580,353,89.833,El poder de la música. #julianealborna,8306,
jackhneel,DWlNP62kziW,2026-04-01,https://www.instagram.com/p/DWlNP62kziW/,404036,33553,182,26.566,comment “larry” for this ep,2232,
julianealborna,DFRkUG4tR8A,2025-01-26,https://www.instagram.com/p/DFRkUG4tR8A/,162632,34661,215,84.0,Y si lo haces sabiendo que funcionará? #julianealborna,4928,
julianealborna,DE6RDPfMteL,2025-01-17,https://www.instagram.com/p/DE6RDPfMteL/,1048327,236790,602,90.041,Qué pensaste cuando lavaste los platos? #julianealborna,28264,
tonyrobbins,DRu8qprkRJ-,2025-12-01,https://www.instagram.com/p/DRu8qprkRJ-/,37197,3490,161,53.333,"This Giving Tuesday, let’s come together in the spirit of love and kindness. I invite you to join us in our annual Giving Tuesday fundraiser benefiting @feedingamerica. 🍽️❤️   Comment “GIVE” to get the link, or go to FeedingAmerica.org/TonyRobbins to donate.  Starting as of today through December 5, every dollar you give will be double-matched through my challenge with Feeding America. This means your generosity has TRIPLE the impact, up to $100,000.  $1 = 10 meals. With the match, that becomes 30 meals for families in need.  Every gift matters. Every meal matters. This is how we create a brighter, more compassionate world, one act of love at a time. Let’s come together as a FORCE FOR GOOD and show what is possible when we lead with love and purpose. 🙏",149,
julianealborna,DFMCTAbPXrT,2025-01-24,https://www.instagram.com/p/DFMCTAbPXrT/,843031,239214,1157,89.583,La “mala suerte” te salva la vida. #julianealborna,72174,
tonyrobbins,DR8Rwr2EVHC,2025-12-07,https://www.instagram.com/p/DR8Rwr2EVHC/,51425,8389,101,18.333,This ENERGY! ⚡️🎸🤟  #DateWithDestiny2025  📷: @bardmedia_,299,
tonyrobbins,DSA0whekXkL,2025-12-08,https://www.instagram.com/p/DSA0whekXkL/,203594,20768,279,37.971,We all will have expectations about how life is supposed to be and how people are supposed to be. But we can’t control the way that others act or whether they meet your expectations. So when we hold on to those expectations and they’re not met we create pain.  What we can control is how we respond. We can choose to let go of expectation and open ourselves to something new. 🌱❤️  #DateWithDestiny2025,6787,
julianealborna,DFHLwImtT0k,2025-01-22,https://www.instagram.com/p/DFHLwImtT0k/,231706,42435,245,86.375,@olyasuharska Podrías viajar al futuro. #julianealborna,5330,
julianealborna,DFeb0cTteTx,2025-01-31,https://www.instagram.com/p/DFeb0cTteTx/,271721,68982,430,89.208,Así sería la realidad si podrías ver el código de la matrix #julianealborna,7649,
tonyrobbins,DR2vuyYEV4e,2025-12-04,https://www.instagram.com/p/DR2vuyYEV4e/,25936,1239,188,30.029,"We are inviting you to join us for a live look at this year’s Date With Destiny. ✨  Comment WATCH and I will send you the link to tune in.  On December 5, the beginning of Day 1 will be streaming live on the Tony Robbins Network.  You will see the environment we enter as we begin six days designed to create life according to our terms, dive deep into the patterns holding us back, and build momentum toward the life we want to create. 🌟  The livestream starts Friday, December 5 at 1PM PST | 4PM EST on the Tony Robbins Network. This will only be available live so don’t miss your moment to watch.  Tune in for free on @plutotv, @therokuchannel, and @primevideo.  We are excited to share this window into Date With Destiny with you. See you soon. ❤️🤟  #DateWithDestiny2025",104,
julianealborna,DFEnjFaN0ua,2025-01-21,https://www.instagram.com/p/DFEnjFaN0ua/,398947,85895,500,88.875,Vas a perder todo lo que amas. @olyasuharska #julianealborna,10669,
tonyrobbins,DR2mWbIkdUJ,2025-12-04,https://www.instagram.com/p/DR2mWbIkdUJ/,1198815,165400,1097,58.892,"Most people overestimate what they can do in a year and they underestimate what they can do in two or three decades. ⏳  Date With Destiny has long been where people redesign life on their terms. 💫  In 2016, I Am Not Your Guru opened a window into that experience. Tomorrow we kick off our 90th Date With Destiny, built on the collective journey of people choosing to create life on their terms and claim their destiny. ✨❤️  If you have attended Date With Destiny before or you will be joining us over the next 6 days, let me know below. 👇  #datewithdestiny2025",12378,
tonyrobbins,DR5zr-0ERWk,2025-12-06,https://www.instagram.com/p/DR5zr-0ERWk/,145926,15128,177,65.899,"The STRONGEST force in the human personality is the need to stay consistent with how we DEFINE ourselves.  Our identity can create beliefs, and those beliefs control our behavior. If we aren’t conscious of it, our identity can limit us.  And if we expand our identity, everything around us shifts. New opportunities show up, not because they were missing before, but because our identity is now able to identify them.  #DateWithDestiny2025",3150,
tonyrobbins,DR5WE7ckTpw,2025-12-05,https://www.instagram.com/p/DR5WE7ckTpw/,54748,6782,638,36.202,"We’ve kicked off the 90th Date With Destiny in 37 years! 👏❤️‍🔥  If you’re not here in person, you can still experience the energy from wherever you are.   🔴 We’re streaming this LIVE on the Tony Robbins Network for the next hour.   Comment WATCH below and I’ll send you the link to watch.  We’re showing up to these next six days and nights PLAYING FULL OUT. 🔥🙌  #datewithdestiny2025",486,
jackhneel,DWX4ZWrijGf,2026-03-27,https://www.instagram.com/p/DWX4ZWrijGf/,114764,3593,146,19.266,comment “larry” for the full podcast,2134,
tonyrobbins,DRSY0K1EQ4A,2025-11-20,https://www.instagram.com/p/DRSY0K1EQ4A/,26031,751,56,48.923,"AI might finally make fusion possible. ⚡  👉 Comment PODCAST to get the full episode.   In our new episode of The Holy Grail of Investing Podcast, Christopher Zook of @caz_investments and I speak with @secretarywright about the forces shaping America’s future — from the rise of AI and robotics to the current landscape of energy, innovation, and U.S. competitiveness. 🇺🇸  We cover nuclear, natural gas, emerging technology trends, and the developments that will influence the direction of the country in the years ahead.  👉 Comment PODCAST and I’ll DM you the episode link.",61,
tonyrobbins,DRuu_BQkXY7,2025-12-01,https://www.instagram.com/p/DRuu_BQkXY7/,3257537,91250,658,80.0,"This time of year is all about creating memories and making a difference. If you’re considering gifting for yourself or someone you love, these @raybanmeta glasses are an incredible way to capture life without stepping out of the moment.  For every pair sold using the link in my bio, I’m donating $50 to @feedingamerica to help provide meals for people facing hunger. And @meta is going to match my donation up to $250,000, to extend the impact even further.  🔗 Tap the link in my bio to pick up a pair and support a good cause along the way.  Blessings to you all!",942,
jackhneel,DWkM27sAdwN,2026-03-31,https://www.instagram.com/p/DWkM27sAdwN/,354,3,0,19.766,comment “drago” for the full ep,0,
jackhneel,DWa9t-zExDT,2026-03-28,https://www.instagram.com/p/DWa9t-zExDT/,2084,78,1,27.84,,7,
jackhneel,DWknP2xE-WP,2026-04-01,https://www.instagram.com/p/DWknP2xE-WP/,3318,78,2,32.966,,10,
jackhneel,DWkvTvQk71w,2026-04-01,https://www.instagram.com/p/DWkvTvQk71w/,3688,133,2,33.133,,8,
julianealborna,DEshPpnv4QQ,2025-01-11,https://www.instagram.com/p/DEshPpnv4QQ/,256878,82913,534,84.541,Naciste con un súper poder en tu cerebro . #julianealborna,12364,
julianealborna,DEoBeJ_PYCU,2025-01-10,https://www.instagram.com/p/DEoBeJ_PYCU/,272998,89976,679,90.041,Qué harías con todo el conocimiento de Dios? #julianealborna,9864,
jackhneel,DWaxD7Ikzwz,2026-03-28,https://www.instagram.com/p/DWaxD7Ikzwz/,176868,16021,328,63.855,comment “larry” for this episode,4900,
