"fecha","shortCode","url","views","plays","likes","comentarios","duracion_seg","caption"
"2026-01-08","DTOwSR_iHn3","https://www.instagram.com/p/DTOwSR_iHn3/","21411","81263","2445","68","35.5","❌ Este video no quiere hacerse viral. ❌  Estoy dejando de jugar el juego de la dopamina barata. De los cortes cada 0.5 segundos. De gritar ideas simples para cerebros cansados.  La sobre-estimulación no es el síntoma. Es el problema.  Cada video diseñado solo para retenerte reduce tu capacidad de enfocarte, pensar profundo y sostener atención real.  No voy a contribuir a seguir acortando el span de atención solo para complacer a un algoritmo.  Este contenido no compite por tu dopamina. Compite por tu conciencia.  Si buscas estímulo rápido, este video no es para ti. Si buscas profundidad, bienvenido.  #motivacion #crecimientopersonal #negocios"
"2025-11-18","DRNx3NIAQci","https://www.instagram.com/p/DRNx3NIAQci/","26983","108086","2662","78","160.3","❌ Cómo HACER DINERO ❌  En este video, te explico cómo hacer dinero, según los principios herméticos del universo .  #motivacion #crecimientopersonal #universo #dinero"
"2025-11-06","DQuY-GigYGs","https://www.instagram.com/p/DQuY-GigYGs/","30298","123843","4050","93","172.9","❌ HAGAMOS CONSCIENCIA ❌ Comparte!!  #consciencia #política #mexico"
"2025-10-23","DQK0b68gXBa","https://www.instagram.com/p/DQK0b68gXBa/","58174","177456","9046","224","115.5","❌ ERES PODEROSO Y NO LO SABES ❌  En este video hablo de muchas cosas, pero si con algo me pudieras quedar, sería que te des cuenta de todo el poder que tienes dentro para cambiar tu realidad. Siempre recuerda vivir con humildad pedir perdón y procurando el amor hagas lo que hagas en tu vida, creo que nada tiene sentido Pero esas son las únicas tres que sí me resuenan.  #motivacion #crecimientopersonal #espiritualidad"
"2025-10-15","DPzyRqjkXiv","https://www.instagram.com/p/DPzyRqjkXiv/","27807","104167","2379","40","65.2","🔵 El 0rgasm0 🔵  En este video discutimos cómo es que dejar y rechazar la búsqueda incesante de placer, puede literalmente transformar tu vida en cuestión de meses . La persona que te conviertes cuando dejas de negar que la vida es difícil, es tu versión que está logrando todo lo que sueña.  #motivacion #crecimientopersonal #negocios #relaciones"
"2025-10-03","DPXB3p_gcd_","https://www.instagram.com/p/DPXB3p_gcd_/","28931","114304","4427","44","68.9","🔵 Cómo ser exitoso en 12 meses?  #motivacion #crecimientopersonal #dinero #relaciones"
"2025-10-01","DPSH3b8AduW","https://www.instagram.com/p/DPSH3b8AduW/","22883","78828","1789","33","89.9","🔵 No que querías una mujer tradicional??  De verdad, no te están dando cuenta que te están mintiendo en la cara. No es lo mismo conseguir un chingo de mujeres a una mujer chingona.  #motivacion #crecimientopersonal #relaciones"
"2025-09-29","DPM89AAAQEN","https://www.instagram.com/p/DPM89AAAQEN/","27074","105488","2344","53","90.5","🟦 El Cuento de La Disciplina 🟦  Muchas veces pensamos que está muy chingón, romanizar, hacer cosas que no nos gustan, retrasando la gratificación. Cuando la realidad es que la gratificación es instantánea al hacer algo que sí o sí, te va a poner adelante. No romantizemos hacer cosas que no nos gustan.  #motivacion #crecimientopersonal #disciplina"
"2025-06-08","DKpdChpx2MB","https://www.instagram.com/p/DKpdChpx2MB/","1892","169883","9161","49","64.6","❌ NECESITAS CONEXIONES HUMANAS ❌  #motivacion #crecimientopersonal #negocios"
"2025-06-05","DKf-ybBxzA0","https://www.instagram.com/p/DKf-ybBxzA0/","442070","2287422","258202","450","94.2","❌ MI TATUAJE ❌  Todo el significado lo puedes encontrar en la conferencia de el maestro @oscarburgostv . Recuerda que con amor en la vida toda hace sentido  #motivacion #crecimientopersonal #podcast"
"2025-05-30","DKSsA71ICZC","https://www.instagram.com/p/DKSsA71ICZC/","1847","191381","6505","69","70.8","❌ MILLONARIO (023) ❌  #motivacion #vlog #crecimientopersonal #negocios"
"2025-05-22","DJ99xTuBzmf","https://www.instagram.com/p/DJ99xTuBzmf/","1083","143817","5197","37","59.8","❌ VIVIENDO EN DUBÁI (021) ❌  aquí una realidad es de Dubai, la ciudad más impresionante del mundo. La verdad es que Dubai me encanta, y creo que absolutamente todas y cada una de las personas que viven aquí, también. Quejarse de Dubai parece surrealista, pero puede tener uno que otro con, te los cuento aquí. Sígueme.  #vlog #dubai #negocios"
"2025-05-07","DJXXUxEBgYW","https://www.instagram.com/p/DJXXUxEBgYW/","801","108935","3231","44","51.2","❌ PAGAR 50-50????? ❌  #motivacion #crecimientopersonal #podcast"
"2025-04-30","DJFYukspAQZ","https://www.instagram.com/p/DJFYukspAQZ/","32213","132503","5446","59","92.5","❌ TU DINERO NO ES TUYO ❌  Hablemos de #dinero , que no es tuyo. Ese es el mejor. Trippeada la plática de hoy acerca de los negocios iluminados con consciencia. Te leo abajo👁️  #crecimientopersonal #motivacion #vlog"
"2025-04-24","DI11OQDTJjq","https://www.instagram.com/p/DI11OQDTJjq/","28494","118309","4016","30","32.1","❌ MAS ALTAS QUE BAJADAS ❌  #crecimientopersonal #motivacion #tumbado #corridostumbados"
"2025-04-05","DIFMH5IMVLp","https://www.instagram.com/p/DIFMH5IMVLp/","21544","104981","3973","14","18.6","❌🏆 EL GANADOR…  #motivacion #box #crecimientopersonal #transformación"
"2025-03-19","DHY2CAlMuMO","https://www.instagram.com/p/DHY2CAlMuMO/","71665","260868","14465","216","180.0","❌ ESTA ES TU SEÑAL (Cavz Crudo🥩)  #motivacion #crecimientopersonal #negocios #podcast #dinero #frases #reflexión"
"2025-02-08","DF0V8t_T8zJ","https://www.instagram.com/p/DF0V8t_T8zJ/","31048","119281","4803","78","87.9","❌ JACOBO GRINBERG ❌  🚨 El científico que descubrió LA MATRIX y desapareció misteriosamente.  Jacobo Grinberg era un neurocientífico mexicano que estudiaba la conciencia, la mente y la realidad misma. Sus investigaciones lo llevaron a formular la Teoría Sintérgica, una idea tan revolucionaria que podría explicar cómo creamos la realidad con la mente. 🧠✨  Pero cuando estaba a punto de hacer un descubrimiento demasiado grande, en 1994 desapareció sin dejar rastro. 💀 ¿Lo silenciaron? ¿Huyó? ¿Fue secuestrado?  El caso de Jacobo Grinberg sigue siendo uno de los mayores misterios de la ciencia y la conspiración en México.  #podcast #espiritualidad #jacobogrinberg"
"2025-01-22","DFIUW97TQie","https://www.instagram.com/p/DFIUW97TQie/","478011","1292663","50333","548","90","❌Comenta CAVZ para que te mande el video de YouTube   #motivacion #crecimientopersonal #viral #negocios"
"2024-12-03","DDGdmBjJF19","https://www.instagram.com/p/DDGdmBjJF19/","402654","1843241","67120","108","6.4","Dios da a quien está listo para recibir mis hermanos🙏👁️  #motivacion  #crecimientopersonal #dios"
"2024-11-08","DCHrr4SxhEs","https://www.instagram.com/p/DCHrr4SxhEs/","17322","79964","2358","22","28.8","👁️❌ GAME IS GAME ❌👁️  #motivacion #negocios #crecimientopersonal #viral"
"2024-11-06","DCC03Q9xuCg","https://www.instagram.com/p/DCC03Q9xuCg/","24158","101991","4213","34","10.5","❌ CON - SIS - TEN - CIA ❌  #motivacion #negocios #viral #crecimientopersonal"
"2024-10-29","DBuGc21pj-2","https://www.instagram.com/p/DBuGc21pj-2/","36316","164021","5073","27","10.6","❌ Todos Quieren Ganar, Pero A Nadie Le Gusta Hacerlo ❌  #motivacion #crecimientopersonal #viral #dinero #brandscaler"
"2024-10-26","DBkWyFsuN_i","https://www.instagram.com/p/DBkWyFsuN_i/","39211","162440","6303","37","8.6","❌ EMPIEZA YA. ❌  #viral #reels #motivacion"
"2024-10-19","DBSc1mJuxQQ","https://www.instagram.com/p/DBSc1mJuxQQ/","291884","598582","58869","284","75.1","❌ ALBERT EINSTEIN MANIFESTÓ ❌  Albert Einstein revolucionó el mundo con su ecuación E=MC2, que básicamente nos dice que energía y materia son lo mismo. ¿Pero qué pasa cuando aplicamos esto a nuestros pensamientos y deseos? Si los pensamientos son energía y, según esta teoría, también pueden ser materia, ¿es posible que tengan suficiente “peso” para doblar el espacio-tiempo, tal como lo hacen los objetos masivos en el universo? En este video, te explico cómo un pensamiento suficientemente fuerte puede atraer resultados materiales a tu vida. ¡Manifiesta tus deseos y empieza a cambiar tu algoritmo y tu realidad! Sígueme para más dosis de ciencia y realidad diaria.  #podcast #viral #crecimientopersonal #manifestation #ciencia"
"2024-10-15","DBKEHAQxPmm","https://www.instagram.com/p/DBKEHAQxPmm/","91343","686150","17863","213","32.7","❌ VENGANZA CONTRA MUJERES ❌  En este video te explico la única forma de vengarte de una ex sin perder tu integridad: no es con odio, ni con rencor. Es siendo la mejor versión de ti mismo. Aprende a decir adiós con dignidad, enfócate en tu crecimiento personal y conviértete en ese hombre que ella lamentará haber perdido. Mientras tú sigues creciendo y mejorando, ella se dará cuenta de lo que dejó ir. Este es el único tipo de venganza que vale la pena.  #motivacion #podcast #crecimientopersonal #masculino"
"2024-10-06","DAwzxnZu9o9","https://www.instagram.com/p/DAwzxnZu9o9/","611359","1165589","69305","345","65.4","❌👁️ SOMOS LOS DESPIERTOS 👁️❌   En los últimos 8 meses, he pasado por todo: caí en bancarrota, se murió mi perro 🐾, me lancé como candidato a diputado y perdí. Corté con mi novia 💔, pagué una deuda de 3 mil dólares en un mes, hice un negocio exitoso con mi ídolo y me fui a Dubái con él. Ahora, me mudé a la zona más cara de México y el 29 de octubre me voy de nuevo a Emiratos Árabes Unidos sin intenciones de regresar. 🚀 Todo esto a los 21 años, y quiero compartir mi proceso contigo. 💪 ¡Sígueme y únete al club de los Despiertos! 👁️  #motivacion #negocios #podcast"
"2024-10-05","DAwpobnOiJG","https://www.instagram.com/p/DAwpobnOiJG/","23388","105430","3690","45","18.4","❌ ¿HÉROE O COBARDE? ❌  No hay diferencia entre un héroe y un cobarde. 😨 Ambos sienten el mismo miedo: miedo a morir, a fallar, a quedar como unos pendejos. Pero, ¿sabes qué los separa? El héroe actúa a pesar de su miedo; el cobarde no hace nada. 🛑 No te quedes en el montón. En este video, te explico cómo la acción define quién eres realmente. 👊⚡ Sígueme para más contenido que te retará a ser la mejor versión de ti mismo. 🚀  #motivacion #viral #podcast #crecimientopersonal"
"2024-10-04","DAuKCTzOZrv","https://www.instagram.com/p/DAuKCTzOZrv/","90708","259831","17067","168","48.7","❌ EL CÁNCER DE ESTA GENERACIÓN ❌  El cáncer de esta generación es simple: no tienen los huevos de hablarse con la verdad. 👊 El que tiene el coraje de decir “estoy gordo, jodido y pendejo, Y ES MI CULPA” es el que verás mamado, manejando un Porsche y logrando sus metas en 24 meses. 🚀 No hay cuentos ni excusas. ¿Quieres tener éxito y transformar tu vida? 🤔 Aquí te digo cómo enfrentar la realidad sin pendejadas. Sígueme para tu dosis de realidad diaria y comienza a entregar tu mejor versión al mundo. 🌎  #motivacion #podcast #viral"
"2024-10-03","DArjXLjOJeT","https://www.instagram.com/p/DArjXLjOJeT/","117656","320141","17275","3216","72.3","❌ STORYNOMICS ❌  ¿Sabías que la clave para hacerte millonario no está en vender productos, sino en contar historias? 📖 Robert McKee y Thomas Gerace lo explican en su libro “Storynomics”. En este video, te resumo los puntos clave de este libro y por qué hoy en día la publicidad tradicional ya no funciona. 🚫 Descubre por qué las marcas que logran una presencia orgánica en redes sociales se llevan todo el pastel y cómo puedes hacerlo tú también. 🍰 Si quieres aprender a crecer tu marca y tener una presencia orgánica, comenta “MARCA” y te mostraré cómo conseguí 300k seguidores en solo 30 días. ¡Dale play y revoluciona tu marketing! 🚀  #negocios #libros #marketingdigital"
"2024-10-02","DAmic1_OOqE","https://www.instagram.com/p/DAmic1_OOqE/","199611","582022","38884","232","90","❌👁️ WINTER ARC 👁️❌  ¿Sabes lo que es el “Winter Arc”? No es solo una estación del año; es una etapa en tu vida donde decides aislarte, cortar todas las distracciones y trabajar en ti mismo. En este video, hablo sobre la importancia de entrar en tu propio Winter Arc, una época donde te enfocas al 100% en tus metas y crecimiento personal. Este es el momento de cerrar círculos, de rodearte de silencio y construir la versión más poderosa de ti mismo. Los cambios verdaderos no ocurren en verano, con el sol y la fiesta; ocurren en el frío invierno, cuando decides ser la mejor versión de ti. Descubre cómo aprovechar esta fase para llevar tu vida al siguiente nivel. ¡Prepárate para tu transformación!  #motivacion #viral #winterarc"
"2024-09-30","DAjzsUIuu7m","https://www.instagram.com/p/DAjzsUIuu7m/","218871","561187","37131","540","60.5","❌ ME SALÍ DE LA UNIVERSIDAD ❌  ¿Te preguntas por qué sigues obteniendo los mismos resultados? La respuesta es simple: estás haciendo lo mismo que todos los demás. En este video, te explico por qué los resultados extraordinarios en la vida, ya sea en tu negocio, relaciones o desarrollo personal, solo llegan cuando estás dispuesto a dar un esfuerzo extraordinario. La gente sueña con ser diferente, pero pocos están dispuestos a pagar el precio. ¿Eres uno de los que se atreve a hacer lo que sea necesario? Descubre cómo elevar tu nivel de esfuerzo para alcanzar esos resultados que siempre has deseado. Este video es un llamado para todos los que están cansados de lo ordinario y buscan el cambio real. ¡Únete a la comunidad despierta!  #motivacion #crecimientopersonal #podcast #story"
"2024-09-29","DAe7h8QOipu","https://www.instagram.com/p/DAe7h8QOipu/","105497","333842","15887","149","65.4","❌ RUPTURAS HOMBRES Y MUJERES ❌  En este video, exploramos las grandes diferencias entre cómo viven las rupturas hombres y mujeres. Mientras que los hombres suelen enfrentarse a un período de dolor, crecimiento y reflexión, las mujeres tienen un proceso distinto. ¿Por qué sucede esto? Hablamos de los patrones, el dolor emocional, y lo que podemos aprender de estas situaciones. Este video no es para quejarse, es para los hombres que quieren despertar, enfocarse en su crecimiento y entender cómo jugar el juego de la vida. La clave no está en la envidia, sino en usar esa experiencia para volverse una mejor versión de sí mismo. ¡Dale play y descubre la verdad detrás de las rupturas amorosas!  #podcast #crecimientopersonal #relaciones"
"2024-09-27","DAZ8ITtO_oy","https://www.instagram.com/p/DAZ8ITtO_oy/","130141","414255","20487","457","60.2","❌ AUNQUE SE EMPUTEN ❌  En este video, te voy a hablar sin rodeos sobre la clave para lograr tus metas. ¿Quieres resultados reales? Entonces corta el ruido y enfócate en ti. Vamos a hablar de por qué debes evitar distracciones como las fiestas, las malas comidas, y sí, incluso las relaciones cuando estás en modo “construcción”. La importancia de aislarte del caos externo es más grande de lo que crees. ¿Por qué tener una novia cuando no tienes nada que ofrecer? ¡Enfócate en tu desarrollo primero! La realidad es dura, pero necesaria. Si buscas la verdad que nadie más te dirá, este video es para ti.  #motivacion #crecimientopersonal #podcast #viral"
"2024-09-24","DAR5h-GOlsR","https://www.instagram.com/p/DAR5h-GOlsR/","28652","137172","4038","52","19.5","❌ EL DESEO ARDIENTE ❌  Video completo en YouTube: Leo Cavz  Descubre el secreto del “Deseo Ardiente” según Napoleón Hill, autor del famoso libro “Piense y Hágase Rico”. En este video, exploramos cómo este principio ha sido el motor detrás de los mayores éxitos en la historia, y cómo puedes aplicarlo en tu vida para lograr cualquier meta que te propongas. Aprende a convertir tus sueños en una obsesión positiva, crear un plan concreto para alcanzarlos, y mantener la disciplina necesaria para no perder de vista el objetivo final. ¡No se trata solo de querer algo, se trata de desearlo con tanta fuerza que nada te detenga!  #motivacion #negocio #crecimientopersonal"
"2024-09-22","DAM5cv8up4w","https://www.instagram.com/p/DAM5cv8up4w/","555888","1569175","96241","475","84.5","🧠❌ CONOCIMIENTO ILIMITADO ❌🧠  Descubre cómo leer un libro de 200 páginas en solo 18 minutos con las técnicas de Mohammed Boclet en su libro “Conocimiento Ilimitado”. Este libro revolucionario te muestra cómo desbloquear el verdadero potencial de tu cerebro y superar cualquier creencia limitante sobre tu capacidad de aprendizaje. Aprende a aumentar tu velocidad de lectura en un 30% utilizando un puntero, leer solo la parte central de las páginas, y eliminar la voz interna que ralentiza tu lectura. Si quieres dominar la lectura rápida y maximizar tu conocimiento, este resumen es para ti. ¡Sigue el video para aprender más y mejorar tu habilidad de lectura de inmediato!  #libros #podcast #viral"
"2024-09-20","DAJ2sa1JSkt","https://www.instagram.com/p/DAJ2sa1JSkt/","64204","230376","10301","244","50.2","🐻💸❌ MI PRIMER MILLÓN ❌💸🐻  La semana que hice mi primer millón no fue como lo imaginaba. Mi perro, Zeus, tuvo que ser puesto a dormir después de una tragedia, y lo que debería haber sido el momento más grande de mi vida se convirtió en uno de los más duros. Hice más dinero del que nunca imaginé, pero el vacío seguía ahí. En este video te cuento cómo fue vivir en mi camioneta, poner a mi perro primero que a mí mismo, y enfrentar la realidad de que el dinero no lo es todo. El conflicto mueve al espíritu, y este fue el momento en el que entendí que el dinero es un medio, no un fin. Si estás pasando por algo parecido, este video es para ti.  #motivacion #storytelling #podcast #perros #negocios"
"2024-09-20","DAHw9RXupnl","https://www.instagram.com/p/DAHw9RXupnl/","33866","140480","5703","122","60.8","❌ EL PENDEJO ENVIDIA Y EL INTELIGENTE APRENDE ❌  En este video te explico por qué la clave del éxito no está en envidiar lo que otros tienen, sino en aprender de sus procesos. ¿Te gusta el Ferrari o el reloj de lujo? No te quedes solo admirando el resultado final, pregunta el cómo se logró. Aprende sobre la disciplina, los sacrificios y los riesgos que tomaron para llegar ahí. ¿Estás listo para dejar de envidiar y empezar a copiar procesos? Si eres un real, este video es para ti.  #motivacion #negocios #podcast"
"2024-09-12","C_zFu-0uuou","https://www.instagram.com/p/C_zFu-0uuou/","114430","547036","21809","353","57.3","👁️❌ NO ERES ESPECIAL ❌👁️  Este video es una sacudida de realidad para todos aquellos que no están tomando acción en su vida. Desde no hacer ejercicio hasta no hablarle a la persona que te gusta, la falta de acción tiene consecuencias. Si buscas inspiración cruda y directa, este mensaje es para ti. Aquí no hay espacio para excusas o justificaciones; se trata de reconocer tus fallas y actuar. ¿Quieres cambiar tu vida? Deja de ser uno más y sigue el camino de los que ya están despiertos.  #motivacion #negocios #podcast"
"2024-09-11","C_wmlYXOyPB","https://www.instagram.com/p/C_wmlYXOyPB/","90631","300006","13013","159","58.6","❌ SOMOS LOS DESPIERTOS ❌  Descubre cómo tomé el control de mi vida y cambié mi destino. Hace un año estaba durmiendo en mi camioneta, sin casa, pero decidí invertir en mí, dejar la universidad, y hoy me estoy preparando para mudarme a Dubái. Acompáñame en esta aventura mientras te muestro cómo pasé de tenerlo todo en contra, a vivir mi mejor versión. Si estás buscando inspiración real y sin filtro, sigue mi camino y forma parte de la comunidad más despierta de habla hispana. No pierdas esta oportunidad de ver el detrás de cámaras de mi vida.  #motivacion #negocios #podcast"
"2024-09-06","C_jwNJJu2iT","https://www.instagram.com/p/C_jwNJJu2iT/","32976","145787","6410","96","89.2","❌ EL ENTRENADOR DE MICHAEL JORDAN ❌  En este video, desglosamos las 3 clases de competidores descritas en el libro Relentless de Tim Grover, el entrenador de Michael Jordan. Descubre si eres un Cooler, un Closer o un Cleaner y cómo estos conceptos pueden transformar tu mentalidad y rendimiento en los negocios y la vida personal. Aprende por qué los Cleaners, como Jordan, no solo manejan la presión, sino que se vuelven mejores gracias a ella. Si estás listo para descubrir cuál es tu verdadera clase de competidor y cómo alcanzar tu máximo potencial, este video es para ti.  #motivacion #podcast #negocios #michaeljordan"
"2024-09-03","C_b6QIZOcfY","https://www.instagram.com/p/C_b6QIZOcfY/","42449","185394","6941","312","55.9","❌ PENDEJO BALANCE ❌  En este video, Leo Cavz desmonta el mito del balance en la vida. ¿Te han dicho que necesitas equilibrio entre el trabajo y el descanso para ser exitoso? Aquí te explico por qué eso es una pendejada. En lugar de buscar un balance imposible, aprende a obsesionarte con tus metas y dedicarte al 100% para alcanzar el éxito real. Si quieres destacar, necesitas intensidad, no equilibrio. Descubre cómo enfocarte completamente en lo que quieres para lograr resultados extraordinarios.   #motivacion #podcast #negocios"
"2024-08-31","C_V4-xMuYa6","https://www.instagram.com/p/C_V4-xMuYa6/","290018","768600","61522","779","60.1","❌MONK MODE❌  En este video, Leo Cavz profundiza en el concepto de “Monk Mode” y cómo aislarse del mundo puede ser la clave para desbloquear tu máximo potencial. Descubre cómo adoptar una mentalidad de monje puede ayudarte a eliminar distracciones, enfocarte en tus metas y transformar tu vida. Si buscas una forma de mejorar tu productividad y alcanzar tus objetivos más ambiciosos, este video te muestra el camino para entrar en tu Monk Mode.   #monkmode #motivacion #disciplina #crecimientopersonal"
"2024-08-07","C-WmK8nOKew","https://www.instagram.com/p/C-WmK8nOKew/","176961","573855","30874","815","63.8","❌ NO VOY A TENER NOVIA ❌  En este video, te explico por qué he decidido no tener novia hasta alcanzar una cierta cantidad de dinero. A veces, enfocarse en uno mismo y en crecer financieramente es más importante que estar en una relación. Hablo de cómo esta decisión me permitió centrarme en mis metas, ahorrar dinero y finalmente disfrutar de una vida más plena y con mayor libertad. Si estás en tus 20s y te cuestionas si deberías enfocarte en el dinero antes que en una relación, este video es para ti. ¡Descubre por qué esta puede ser la mejor decisión que tomes!  Editor: @facubarraz    #motivacion #podcast #negocios"
"2024-07-26","C9327YHOQx7","https://www.instagram.com/p/C9327YHOQx7/","38855","152465","5774","238","56.3","❌ EL LADO OSCURO DEL 💸 ❌  Descubre la verdad sobre el lado oscuro de tener dinero. No todo es glamour y lujo; vienen desafíos inesperados como la falsedad en las relaciones y la envidia de quienes te rodean. ¿Vale la pena? Vamos a discutirlo. Aprende a manejar estas situaciones y a proteger tu bienestar emocional. Comenta “dinero” si te identificas y comparte tu experiencia.   Messi editando: @facubarraz   #motivacion #podcast #negocios"
"2024-07-17","C9gUgsTu08c","https://www.instagram.com/p/C9gUgsTu08c/","43415","153673","6864","283","70.1","❌ MIEDOSO ❌  Descubre la verdad detrás de por qué no has alcanzado tus metas. En este video, te hablo claro: no te superas porque no te atreves a dar el primer paso. Rompe las barreras mentales y aprende cómo enfrentarte a tus miedos para alcanzar el éxito. Deja de soñar y empieza a actuar. La clave está en la acción.   Editor: @facubarraz   #motivacion #podcast #negocios"
"2024-07-13","C9WNY3huA8_","https://www.instagram.com/p/C9WNY3huA8_/","70164","299200","9688","55","8.9","❌ EL QUE PERSEVERA, ALCANZA, SE LOS DIGO YO ❌  Me acuerdo estar cantando esta parte de la canción a todo pulmón a las 5 AM en camino al gym, muchísimo antes de que me fuera bien. Todo sucedió en mi mente antes que en la vida “real”. Créetela, créeme que si se puede. ESTÁS A UN INTENTO MÁS.❤️‍🔥❤️‍🔥❤️‍🔥 No olvides compartir en tus historias 👊🔥  #motivacion #negocios #transformacion"
"2024-07-12","C9TrnJyOLoj","https://www.instagram.com/p/C9TrnJyOLoj/","101626","368541","14587","1567","70.7","❌ NO TENGAS MORRA ❌  ¿Hombres de 16-27? No tengan morra. En este video, te explico por qué es crucial enfocarte en tu desarrollo personal y financiero antes de entrar en una relación seria. Hablamos de estabilidad económica, crecimiento personal y cómo estas prioridades te prepararán para ser un mejor compañero en el futuro. No se trata de evitar relaciones, sino de construir una base sólida primero.   Edicion messi: @facubarraz   #motivacion #podcast #negocios #relaciones"
"2024-07-11","C9RL1TMuN1W","https://www.instagram.com/p/C9RL1TMuN1W/","198763","531189","23039","648","73.8","❌ OPERACIÓN MILLÓN ❌  Voy a ser millonario en dólares antes de que acabe el año, y no necesitas saber mi nombre. Bienvenido a Operación Millón. Te cuento cómo pasé de ser un joven sin hogar a un experto en marketing orgánico y e-commerce. A los 18, me corrieron de casa y me vi obligado a buscar refugio y reinventarme. La clave fue dedicación total y enfoque en dos áreas: marketing orgánico y e-commerce. Hoy, vivo un estilo de vida que nunca imaginé. Sígueme para no perderte nada y descubre cómo tú también puedes transformar tu vida.   #motivacion #podcast #negocios"
"2024-07-10","C9OZt9Fu20W","https://www.instagram.com/p/C9OZt9Fu20W/","34942","149084","4541","162","85.9","❌ NECESITAS UN MENTOR ❌  Descubre por qué necesitas un mentor que haya logrado 10 veces más de lo que tú quieres alcanzar. 🚀 Aprender de los errores y éxitos de alguien experimentado puede ser la diferencia entre el éxito y el fracaso. En este video, te cuento mi experiencia personal y cómo un mentor me ayudó a transformar mi vida y mi negocio.   #motivacion #podcast #negocios"
"2024-07-01","C83e9wtuN5A","https://www.instagram.com/p/C83e9wtuN5A/","43127","195979","8572","555","86.8","❌ LA LEY DE LA ATRACCIÓN NO SIRVE ❌  La ley de la atracción no es solo una moda pasajera. En este video, te demuestro cómo enfocarte en tus objetivos y visualizar tu éxito puede transformar tu vida. ¡Aprende a atraer lo que realmente deseas y empieza a ver resultados hoy mismo!   Master @facubarraz   #motivacion #podcast #negocios"
"2024-06-29","C8yEKCdOCyE","https://www.instagram.com/p/C8yEKCdOCyE/","41598","172197","7496","258","64.1","❌ ¿QUÉ SABES DE AUTOESTIMA? ❌  Descubre por qué debes ser tu propio crítico más duro para alcanzar el éxito. En este video, te explico cómo ser brutalmente honesto contigo mismo puede impulsarte a nuevas alturas. ¡Deja de justificar tus excusas y empieza a exigir más de ti mismo!   Flaco mago de capcut: @facubarraz   #motivacion #negociosonline #brandscaler"
"2024-06-28","C8vu5cWOS9L","https://www.instagram.com/p/C8vu5cWOS9L/","62316","234358","5014","98","10.1","❌ESTÁS GASTANDO TUS 20’S❌  No se por que existe este discurso de que los 20 son para aprender y no producir. Muchas veces romantizamos esta filosofía en la que estos años son solo para “aprender”, salir de peda, pasártela bien o tirar hueva. Pero no, si tu eres una de esas personas que ya sabe perfectamente que hacer no te dejes influenciar por esa idea. Si lo tienes, lo tienes.   No te vengo a vender como hacerte millonario en el 2024 pero sin pedos te comparto mi modelo de negocio que me hizo mas de $50K USD en un mes.   Y si llegaste hasta aquí y comentas VIRAL te lo mando por DM.   #negocios #negociosonline #motivation"
"2024-06-27","C8s_LihOUQg","https://www.instagram.com/p/C8s_LihOUQg/","42354","166326","6006","925","76.0","❌ COMO HACER 10K EN 1 MES ❌  Aprende cómo crear un negocio que factura 10k al mes con solo 3 empleados. Descubre el paso a paso, desde identificar un problema en un nicho rentable hasta delegar tareas de manera efectiva. Empieza a ganar más con menos esfuerzo.  @facubarraz   #motivacion #podcast #negocios"
"2024-06-24","C8lB4VeO3Ce","https://www.instagram.com/p/C8lB4VeO3Ce/","32421","149370","5402","189","52.7","❌ YA NO HAY FIELES ❌  poderosa lección aprendida en una plática nocturna en los tacos: el valiente vive hasta que el cobarde quiere. Hablamos sobre la importancia de establecer límites claros y cumplirlos para ganar respeto en todas las relaciones. Descubre cómo mantener tus valores en una generación donde todo parece reemplazable.   #motivacion #infiel #negociosonline  Producción: @facubarraz"
"2024-06-19","C8YiXZ5ujDX","https://www.instagram.com/p/C8YiXZ5ujDX/","56708","230185","9924","1224","69.0","❌ EL ÚNICO BUEN LIBRO ❌  Think and Grow Rich” de Napoleon Hill cambió mi vida. Este libro me ayudó a pasar de no tener ni 10 USD para el cover de un antro a tener un negocio de 6 cifras en ingresos. ¡Aprende cómo puedes transformar tu vida con este libro esencial!   #motivacion #podcast #negocios  La 🐶 editora: @facubarraz"
"2024-06-17","C8TXVQEOS9L","https://www.instagram.com/p/C8TXVQEOS9L/","33631","161253","6115","98","34.7","❌ SÓCRATES LO DIJO ❌   “Una vida sin ser explorada no merece ser vivida”. En este video, hablamos de cómo salir de tu zona de confort y romper paradigmas generacionales para alcanzar tus sueños. ¡No te conformes, atrévete a vivir intensamente!   Edi: @facubarraz   #motivacion #podcast #negocios"
"2024-06-15","C8N-pefuE6J","https://www.instagram.com/p/C8N-pefuE6J/","132086","416200","11057","2340","32.9","❌ ¿VENDO HUMO? ❌  Descubre por qué el marketing digital no es humo y cómo puede transformar tu negocio. Aprende a dominar el marketing digital orgánico y verás cómo tus cifras se disparan.   Editor flaco: @facubarraz   #motivacion #podcast #negocios"
"2024-06-13","C8KUXQ3uBWp","https://www.instagram.com/p/C8KUXQ3uBWp/","108372","385256","11517","83","8.6","❌ ESTÁS A UN INTENTO MÁS ❌  Nunca subestimes el poder de la concentración. Nunca. Manda todo lo que no sean tus metas y el plan a ya sabes donde. SÍ tienes la edad, SÍ tienes la capacidad, SÍ eres lo suficientemente inteligente, SÍ están equivocados todos menos tú.  Si llegaste hasta aquí, déjame tu 🔥 en los comentarios para seguirnos el hilo!  #motivacion #transformacion #dinero #negocios"
